,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
43,59MIR30ATtW8kTaX3SCpq0,0.202,0.638,0.819,4.1e-05,0.3,0.8892333333333333,1.0,0.0291,0.62031,0.706
44,6BTCpaBTxlqGMOl0P6hvvX,0.304,0.648,0.572,0.0,0.131,0.8751,1.0,0.026,0.562115,0.598
45,2A7j0RLnzvvlUFrevBiOQf,0.539,0.637,0.472,0.0,0.446,0.8784166666666666,1.0,0.0271,0.64618,0.349
46,2g0BAZVaLlK8GeTVzF6hQ6,0.273,0.612,0.804,0.0,0.311,0.87875,1.0,0.0543,0.403855,0.841
47,3y4LxiYMgDl4RethdzpmNe,0.173,0.529,0.496,0.0,0.251,0.8498833333333333,1.0,0.029,0.6842950000000001,0.278
48,1fYypIR0kaFzaSRbzvtjl9,0.0364,0.664,0.739,4.99e-05,0.282,0.8795166666666667,1.0,0.0415,0.550505,0.759
49,7njoWVpJbAiTkyT6rKwbze,0.168,0.593,0.775,0.0,0.329,0.8830666666666667,1.0,0.0345,0.779945,0.896
50,0wFQnci5YCcwbKAWNBzqiA,0.37,0.449,0.434,0.0,0.113,0.8223833333333334,1.0,0.0282,0.72332,0.259
51,6FevJcaJvt5EvsHnuJHBnb,0.000479,0.628,0.801,0.0897,0.396,0.8679,1.0,0.0282,0.6297699999999999,0.843
52,51uGoXB3PbXLyeH0aPGo7H,0.333,0.692,0.769,1.22e-06,0.0552,0.84395,1.0,0.0369,0.7575149999999999,0.727
53,7uLQTOxQ3nwwoHuxwt2AHJ,0.218,0.627,0.697,0.0,0.0733,0.8898333333333334,1.0,0.0266,0.7704300000000001,0.933
54,3Vfj2JGXayXgc0c9J4gJ8m,0.00746,0.621,0.802,0.00279,0.0677,0.88805,1.0,0.0315,0.70806,0.81
55,3PHLZ5wmtyZha1pp2405OT,0.736,0.719,0.22,9.4e-06,0.118,0.80315,1.0,0.0294,0.576875,0.168
56,5EYWGM3Ns3iYew8ws0FatB,0.175,0.398,0.804,0.0,0.181,0.90735,1.0,0.0451,0.93376,0.709
57,2HmMklpgK8vGCpJmPpz1yG,0.0986,0.723,0.674,1.83e-05,0.279,0.8762166666666666,1.0,0.0297,0.6245,0.61
58,60w5eL1G4Or7LlTSrR5r8a,0.432,0.713,0.692,0.0,0.271,0.8574333333333333,1.0,0.0365,0.702805,0.884
59,4TxIFLRMUxNh4n9h4RLsaE,0.272,0.371,0.452,0.0,0.2,0.8710166666666667,1.0,0.0275,0.8221200000000001,0.186
60,5SpoN8sCoc05RfVde4raGN,0.134,0.64,0.639,0.0,0.178,0.8315,1.0,0.0331,0.546315,0.593
61,2lKA9bNdd4kAoeHiufa0aK,0.0165,0.707,0.802,0.0,0.0697,0.85095,1.0,0.0352,0.63866,0.947
62,7yQMZQeiSKnvEgimeGPVhi,0.68,0.585,0.39,0.000769,0.0919,0.82945,1.0,0.0266,0.54757,0.237
63,0MjT9xQqJrQlNrkWKZgFbQ,0.191,0.676,0.733,0.0,0.192,0.8709166666666667,1.0,0.0294,0.49117,0.591
64,5YY64mW5PL5waJKUsIJIQt,0.0133,0.297,0.982,0.000699,0.689,0.9279,1.0,0.051,0.896555,0.793
65,0PsBdKWnOQGMo9smobflvy,0.307,0.544,0.648,0.0,0.0843,0.8591,1.0,0.0549,0.82742,0.866
66,7riuy1t0Kt3SRgMtFxX0FR,0.232,0.64,0.788,0.0,0.144,0.8498,1.0,0.035,0.6448050000000001,0.774
67,4l8u5h7OjkZo2UmyUoeKYJ,0.093,0.709,0.811,1.08e-05,0.1,0.88995,1.0,0.0323,0.66364,0.735
68,52erNkfUKv34u02CjcHOPj,0.164,0.674,0.578,0.0,0.103,0.8180166666666666,1.0,0.0663,0.86249,0.961
69,4ICSwxlVyGaTquNqblL7Y9,0.173,0.563,0.668,7.15e-06,0.12,0.8889,1.0,0.0267,0.38203000000000004,0.543
70,1N9GGOUf8TQqsaPDByZzEF,0.198,0.757,0.69,0.0,0.078,0.8559166666666667,1.0,0.0286,0.64327,0.867
71,2evFJQfQVcDEXyOiyEV6OW,0.11,0.703,0.834,0.0,0.0664,0.9157666666666666,1.0,0.0277,0.651955,0.722
72,7yNTZj1ugKCeRJdSP1meOk,0.245,0.644,0.644,0.00083,0.27,0.8743,1.0,0.0305,0.49373,0.293
73,7pY4ul6PNtKKHCCQgYVtT7,0.215,0.632,0.773,2.7e-05,0.365,0.8674,1.0,0.0381,0.7844,0.901
74,7s2NbKcFIJuEQumhvtHTAD,0.199,0.533,0.585,0.0,0.11,0.83685,1.0,0.0337,0.417015,0.472
75,5Lwc3DTWzX6JaW2x2PZezt,0.206,0.687,0.898,0.0,0.284,0.9345,1.0,0.042,0.64771,0.952
76,0MMdmhfFXpflLBJKq4cdYA,0.204,0.676,0.815,0.0,0.132,0.8968,1.0,0.037,0.729845,0.965
77,1ak2K9SpHCjnDbxmNFxr6P,0.101,0.744,0.699,0.0,0.0543,0.8876,1.0,0.0265,0.631055,0.741
78,2G6pvEfrwrJZS6NgqS3DqX,0.42,0.736,0.719,0.000851,0.35,0.8448166666666667,1.0,0.0313,0.56614,0.657
79,7BD50ATrF3Vab5FQy7vtK8,0.128,0.577,0.462,0.0,0.0822,0.86685,1.0,0.0279,0.641515,0.258
80,1mICUTQCbRkAvGmO0cwoAz,0.643,0.624,0.808,0.0,0.0914,0.8710166666666667,1.0,0.0472,0.74761,0.88
81,1UEKaf3j6eXeNbySz761lc,0.0116,0.632,0.876,0.0,0.0537,0.9131666666666667,1.0,0.0276,0.7048350000000001,0.738
82,6IEIPevuDocD80PovsX6kN,0.0875,0.673,0.679,0.0,0.0752,0.8777166666666667,1.0,0.0254,0.628035,0.612
83,346GCw2msr77HA5I5NFsKS,0.0259,0.722,0.573,0.0,0.112,0.7796333333333334,1.0,0.0363,0.589085,0.927
84,28RV5zuHGITT0rvh4NJM6W,0.403,0.493,0.297,0.0,0.145,0.7527,0.0,0.0487,0.45136499999999996,0.436
85,57IEs29xqMQaAkjQ8iQuI0,0.0379,0.758,0.655,0.0,0.0795,0.80565,1.0,0.0292,0.6357050000000001,0.767
86,7C04W8ooqQD3vWKUSzeYnz,0.469,0.325,0.143,0.000221,0.101,0.7963666666666667,1.0,0.033,0.5541149999999999,0.179
87,2qdVHdkLxKntNjPh3Ssz7s,0.342,0.542,0.346,0.0,0.283,0.8900333333333333,1.0,0.0296,0.69928,0.173
88,6QUEB3DDAD7oJhbIZF2v4Y,0.182,0.615,0.347,0.0,0.125,0.8400666666666666,1.0,0.0259,0.39497,0.273
89,4OCFCX4RSZl8esUMtt3muO,0.136,0.547,0.887,0.0,0.142,0.9550666666666666,1.0,0.0518,0.8273950000000001,0.84
90,6QP8JgHuOi0itWXuZ6wdTM,0.21,0.726,0.565,0.0,0.0941,0.8274166666666667,1.0,0.033,0.7450199999999999,0.849
91,7itHyuODr4R7Fdz454zn3F,0.189,0.698,0.861,0.0,0.0602,0.9207333333333333,1.0,0.0289,0.67363,0.941
92,34VnYs7xwpscz3DkbTMoHb,0.211,0.694,0.794,0.0,0.338,0.8898166666666667,1.0,0.0289,0.48811,0.667
93,4YS5ECd4qRZSA8NHqHiWD4,0.229,0.771,0.675,0.0,0.366,0.8683333333333333,1.0,0.0457,0.6916100000000001,0.757
94,4vbW5aT9UQGRqEScStQPPy,0.108,0.663,0.525,0.0,0.349,0.8387666666666667,1.0,0.0331,0.67374,0.731
95,5WEK4szbQp9c7ZK6LkYd9k,0.47,0.583,0.276,0.0,0.143,0.7847999999999999,1.0,0.0264,0.390395,0.0486
96,1Ov6koHfZL43pGCDdfIoHf,0.191,0.632,0.615,0.00103,0.153,0.8171333333333334,1.0,0.0262,0.705365,0.912
97,76BuIHRNV8KDdrYveZBOOa,0.434,0.572,0.956,0.0,0.0281,0.9270666666666667,1.0,0.0619,0.961545,0.975
98,69m9WDPBvemwujQwdONslk,0.481,0.737,0.869,0.0,0.308,0.90945,1.0,0.0267,0.63314,0.898
99,267pym8JqsQQdIs7dadMJR,0.262,0.758,0.825,4.21e-06,0.1,0.8749,1.0,0.0397,0.62453,0.926
