,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
0,6wf7Yu7cxBSPrRlWeSeK0Q,0.959,0.444,0.0911,1.05e-06,0.098,0.7055833333333333,1.0,0.0307,0.392015,0.142
1,4bp4kwe29qY9PBdrEgSa53,0.288,0.455,0.429,0.0,0.134,0.88075,1.0,0.025,0.49207,0.128
2,3V1Z8YNp4DbF9vQL3jGmG1,0.682,0.663,0.335,0.00233,0.127,0.8471833333333333,1.0,0.0291,0.60497,0.385
3,1Ukxccao1BlWrPhYkcXbwZ,0.877,0.664,0.405,0.000765,0.11,0.87645,1.0,0.08,0.40945,0.743
4,4PMdq7Q7xOFrY424ZelZEb,0.188,0.423,0.857,2.63e-05,0.105,0.9137833333333334,1.0,0.0687,0.37512,0.196
5,1ENH0YTu0OiRykq00M9Z0c,0.0883,0.561,0.627,3.61e-06,0.24,0.8675333333333333,1.0,0.0397,0.333435,0.254
6,6usohdchdzW9oML7VC4Uhk,0.199,0.561,0.604,1.9e-05,0.104,0.9265166666666667,1.0,0.0337,0.7996,0.242
7,7hFiSpPEyu7lFHxy4nJOmo,0.494,0.528,0.699,0.0,0.135,0.9148000000000001,0.0,0.0342,0.390265,0.624
8,6vQCNDNbA0DQoSPftbzS1W,0.514,0.647,0.4,0.000719,0.0846,0.8425166666666667,1.0,0.0292,0.639945,0.417
9,1Uvl2i3MlsoqGConBaKi7G,0.237,0.772,0.635,0.00793,0.113,0.9151666666666667,0.0,0.0324,0.68499,0.758
10,2DpArGENg7A5LnuwkEfyeR,0.546,0.502,0.512,0.00916,0.186,0.8796166666666667,0.0,0.0321,0.424865,0.409
11,51Grh1RyUDcMBbpuyUIUHI,0.947,0.483,0.129,0.145,0.106,0.6641833333333333,0.0,0.0349,0.68675,0.203
12,5zikaD3Pi5g5PBAUYPlMae,0.335,0.54,0.536,0.0,0.0908,0.912,1.0,0.119,0.8127500000000001,0.489
13,1olWQ1LOUYs4VBwx5N8Lz9,0.844,0.534,0.409,0.000656,0.115,0.8406833333333333,1.0,0.0378,0.636785,0.243
14,4KGGeE7RJsgLNZmnxGFlOj,0.942,0.449,0.353,0.0786,0.109,0.7835666666666666,1.0,0.0915,0.8294400000000001,0.55
15,2i2gDpKKWjvnRTOZRhaPh2,0.511,0.639,0.723,0.0,0.167,0.8923,0.0,0.0532,0.6843600000000001,0.878
16,2ohtk4HJOYYzpd3Ny77Db4,0.598,0.586,0.366,8.56e-05,0.235,0.7901666666666667,0.0,0.062,0.61834,0.422
17,3BHFResGQiUvbYToUdaDQz,0.014,0.483,0.768,0.0,0.109,0.91815,1.0,0.0344,0.8303050000000001,0.332
18,33vrRiIiut4rOFmkgorJD6,0.573,0.54,0.307,5.72e-06,0.0992,0.8222833333333334,0.0,0.0243,0.46442999999999995,0.249
19,7roB6h5rQPhFRK307eIQk6,0.248,0.667,0.627,0.0,0.174,0.8802666666666666,1.0,0.122,0.71974,0.498
20,4O49IKbCszP1tUKQFhJ2xS,0.762,0.524,0.472,0.0,0.163,0.8774666666666666,1.0,0.0469,0.70551,0.393
21,6vX00oaG3bMuNBKxapoPYO,0.342,0.594,0.546,0.0012,0.0957,0.8705666666666667,0.0,0.0385,0.76036,0.353
22,4UHp0zxbh8ft26PSigDO0f,0.655,0.612,0.453,1.01e-06,0.469,0.8283833333333334,1.0,0.0628,0.524595,0.558
23,3rmqiQbzPDx7A8p88IRFKg,0.0947,0.711,0.674,0.0,0.0641,0.9406833333333333,1.0,0.0317,0.475,0.253
24,51Zw1cKDgkad0CXv23HCMU,0.484,0.686,0.445,0.00144,0.175,0.8801833333333333,1.0,0.0398,0.7275,0.626
25,3QjAG3LVB0P5x251vwinVm,0.764,0.508,0.41,6.92e-05,0.198,0.7907333333333333,1.0,0.253,0.65767,0.395
26,41cpvQ2GyGb2BRdIRSsTqK,0.877,0.24,0.116,0.00092,0.1,0.7797333333333334,1.0,0.0329,0.386745,0.0937
27,1Jt24MPLz6fGXSCTlXTjzF,0.932,0.322,0.231,0.00076,0.149,0.7846833333333333,1.0,0.0347,0.45593000000000006,0.228
28,5sA3i6SGkILMiZW6Fhx4wv,0.848,0.528,0.513,0.0127,0.326,0.8622333333333333,1.0,0.0306,0.65976,0.463
29,3Va9eANCm7FrpByrRLkQvk,0.72,0.62,0.413,0.00122,0.0837,0.8255,1.0,0.133,0.49387000000000003,0.668
30,1veHwv1HPwzOvlhs5jPxeP,0.863,0.306,0.121,0.0,0.167,0.7147,0.0,0.0396,0.7954000000000001,0.238
31,3ynJS2jbfoxkDPVrs6wPvJ,0.876,0.465,0.326,0.0,0.0986,0.8782,1.0,0.0338,0.5174949999999999,0.213
32,0wavGRldH0AWyu2zvTz8zb,0.964,0.337,0.156,7.72e-05,0.115,0.75135,1.0,0.0518,0.883275,0.39
33,7nEGHve0DEiuJj53vEtPNz,0.0737,0.331,0.466,0.0,0.105,0.8893666666666666,1.0,0.0291,0.7893000000000001,0.123
34,6BQPRUFGHsgtNYJxuwhktR,0.931,0.312,0.229,0.0,0.165,0.8057333333333333,1.0,0.0327,0.662465,0.239
