,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
44,0LLNyeqLTbyzLqIgRdryM5,0.000503,0.513,0.959,0.0,0.188,0.9535166666666667,0.0,0.0945,0.73966,0.614
45,6FguetQoUCSHkng6Fe1ofO,0.0312,0.626,0.874,0.0018,0.262,0.9018166666666667,0.0,0.0921,0.525285,0.312
46,3XNVBgEgIxoipF0XL1BDwF,0.018,0.633,0.834,0.000473,0.177,0.92465,0.0,0.0434,0.779945,0.76
47,2qRbZNMMkD8Yl9WlgQ73N5,0.263,0.678,0.76,0.00142,0.198,0.8848,1.0,0.0332,0.56997,0.871
48,5sA3i6SGkILMiZW6Fhx4wv,0.848,0.528,0.513,0.0127,0.326,0.8622333333333333,1.0,0.0306,0.65976,0.463
49,11sca0kohiR73mPDy9qhZv,0.0461,0.474,0.874,0.0,0.12,0.90845,1.0,0.0823,0.76515,0.592
50,6AoAAW6AJBdZ9Ket9nUhSG,0.0618,0.687,0.704,3.49e-06,0.33,0.9042,0.0,0.0266,0.46497999999999995,0.526
51,4e3ZNTAV6PCrdYMUrUlMpQ,0.0164,0.547,0.855,0.0,0.144,0.9216666666666666,1.0,0.0597,0.6553650000000001,0.282
52,0xkSfBYxRMTLgrinRJlzfz,0.000313,0.456,0.775,0.823,0.674,0.88125,1.0,0.037,0.40013,0.793
53,5IcivgTMTJQFxh0ug2sg65,0.0182,0.458,0.703,0.0106,0.256,0.8865833333333333,0.0,0.0513,0.8395199999999999,0.39
54,3iXH8nRdc945PO0GlbOroA,0.0355,0.877,0.635,0.000141,0.336,0.8675166666666667,0.0,0.0347,0.63009,0.961
55,1jjthaUpATAKHlCY4T5Kj2,0.0387,0.616,0.804,0.0,0.398,0.9456833333333333,1.0,0.0564,0.575375,0.7
56,4OOJFZFvuJaaFqizllDcC1,0.0274,0.535,0.88,0.0,0.199,0.9233,1.0,0.0517,0.7403350000000001,0.373
57,6y8p0dDbtPOfAPoTdNv2xi,0.000209,0.531,0.841,0.00535,0.089,0.8678333333333333,1.0,0.046,0.655305,0.34
58,7vys2uYSgV5eN1QvdBw6iz,0.0766,0.391,0.748,0.0,0.128,0.9226833333333333,1.0,0.0896,0.589865,0.348
59,2iNNtNfAGVjO3woehIxvFa,0.115,0.61,0.769,0.00658,0.281,0.9286,0.0,0.065,0.67529,0.529
60,31HQXEZFHCi93k44JoStvb,0.00625,0.602,0.732,0.0,0.103,0.91645,0.0,0.0523,0.709905,0.836
61,35k8QihhSU5Z7Rqz7FD2nv,7.36e-05,0.498,0.953,0.0339,0.138,0.9204166666666667,0.0,0.0876,0.78008,0.53
62,2foKNLF3iIbX8cs0NyGMB2,0.313,0.491,0.718,0.000152,0.115,0.8915500000000001,1.0,0.0463,0.48469999999999996,0.257
63,2HkK2rzX0mmVZyaaBKlmBK,0.13,0.705,0.741,0.000436,0.128,0.9362166666666667,1.0,0.0973,0.7341549999999999,0.845
64,4mfPMfuy0fq025OaoPBKSL,0.000736,0.235,0.89,0.764,0.174,0.8732166666666666,1.0,0.0345,0.6954,0.485
65,7JXl7bdGiIuSlRKAVoZopE,0.904,0.336,0.0615,0.00813,0.0939,0.7190000000000001,1.0,0.0357,0.57677,0.0699
66,5GdSPrFUgE6bGpyVYxxqyK,0.294,0.66,0.614,0.0458,0.176,0.8626166666666667,0.0,0.0253,0.529785,0.693
67,1r6wNQnDUbhqXawf0s2Mlz,0.00107,0.688,0.783,0.385,0.136,0.9116666666666666,1.0,0.0327,0.595015,0.865
68,7dVfdbkxtx1JF4W8aONqB1,0.11,0.562,0.823,0.0318,0.261,0.9238,0.0,0.0321,0.8400799999999999,0.887
69,2Xm2BD8quy1r576X4L0MGT,0.139,0.544,0.768,0.0143,0.137,0.8551333333333333,1.0,0.0638,0.57487,0.184
70,0ZUZmQiHvcHJY3375xsk3F,0.00719,0.567,0.807,2.95e-05,0.0533,0.9088333333333334,1.0,0.0491,0.8253050000000001,0.777
71,2wkCeD6tK0MEubHoVtetAe,0.0343,0.58,0.727,0.0,0.0669,0.9181333333333334,0.0,0.0274,0.53501,0.483
72,18sjPSKxvGGIse9WGZC2y5,0.0471,0.643,0.761,1.76e-06,0.0796,0.8877666666666667,1.0,0.264,0.85043,0.612
73,3iAAC224KxF61iaV8TLOvP,0.0108,0.422,0.808,0.000277,0.123,0.93665,1.0,0.0461,0.850175,0.397
74,02ub7Ai9EK14F2nOr5kwRC,0.00438,0.525,0.569,0.0,0.141,0.9188666666666667,1.0,0.0499,0.821235,0.345
75,4OzcX5qIMJay0GWEP5S6ui,0.000474,0.586,0.833,0.187,0.122,0.8751333333333333,1.0,0.0329,0.45976,0.429
76,5vEiUEO3lxs9hTQkdOxflj,0.0714,0.402,0.728,0.028,0.0782,0.8963,0.0,0.0462,0.82525,0.356
77,520Ri2FiyuSI9qw1XP0CA3,0.0569,0.586,0.754,0.0027,0.0794,0.8918833333333334,1.0,0.0339,0.6200600000000001,0.603
