,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
43,0Ti2dlF2xLjXblvdU5fCxM,0.00022,0.308,0.873,0.000729,0.0974,0.9243,1.0,0.0533,0.717595,0.686
44,2gTdDMpNxIRFSiu7HutMCg,0.0257,0.628,0.744,0.0,0.313,0.9213666666666667,1.0,0.0379,0.599605,0.277
45,2d6m2F4I7wCuAKtSsdhh83,0.000321,0.467,0.883,0.000152,0.125,0.9386833333333333,0.0,0.106,0.61126,0.309
46,6ihL9TjfRjadfEePzXXyVF,0.0159,0.718,0.691,0.0,0.0627,0.8926666666666667,1.0,0.0387,0.5000399999999999,0.552
47,0sNKiz82ATCvT3f3XVVUUj,0.0674,0.766,0.882,2.3e-06,0.281,0.9253666666666667,1.0,0.0719,0.53966,0.544
48,5NoQvINZLBV1wMYPdNmReL,0.121,0.56,0.965,6.23e-06,0.169,0.9609833333333333,1.0,0.0409,0.814125,0.964
49,1gugDOSMREb34Xo0c1PlxM,0.000569,0.494,0.951,0.0,0.327,0.9293833333333333,1.0,0.132,0.800125,0.441
50,2ydUT1pFhuLDnouelIv4WH,0.000324,0.41,0.959,0.0,0.0766,0.92395,1.0,0.0869,0.965775,0.83
51,1VSuFS7PahCN3SWbOcQ98m,0.000417,0.654,0.875,0.0086,0.194,0.91925,1.0,0.0744,0.49987499999999996,0.522
52,5oQcOu1omDykbIPSdSQQNJ,0.000242,0.606,0.887,0.0,0.337,0.9266,1.0,0.0598,0.59987,0.903
53,0tyR7Bu9P086aWBFZ4QJoo,0.0493,0.369,0.845,0.0,0.416,0.9425166666666667,0.0,0.0611,0.39266,0.782
54,6fTgbkBiMITtHUmik95ClX,0.00942,0.552,0.836,0.0,0.372,0.9065333333333333,1.0,0.0453,0.70248,0.432
55,5lDriBxJd22IhOH9zTcFrV,0.000346,0.465,0.954,5.38e-06,0.573,0.92915,1.0,0.044,0.71925,0.458
56,3ouugfdFz6exFXUxu7wRvD,0.00152,0.397,0.975,0.0,0.118,0.9411333333333334,0.0,0.365,0.960105,0.451
57,2g2a5kDeZexbUTD8abcvm6,0.00043,0.62,0.93,0.0,0.0686,0.9385833333333333,1.0,0.0374,0.5311,0.609
58,1LkoYGxmYpO6QSEvY5C0Zl,0.000449,0.317,0.887,9.23e-06,0.363,0.9245833333333333,1.0,0.0472,0.870045,0.544
59,429IbFR4yp2J81CeTwF5iY,0.00305,0.487,0.898,0.0,0.26,0.9260666666666667,1.0,0.038,0.6766549999999999,0.597
60,26AYR77170U49cMcXB7aRV,0.103,0.411,0.962,0.0,0.529,0.9008,1.0,0.0917,0.865715,0.622
61,6mADjHs6FXdroPzEGW6KVJ,0.00021,0.533,0.858,0.0,0.148,0.9298,1.0,0.0766,0.8002849999999999,0.506
62,1JdKrFyoU05abww0Zv0ayQ,9.43e-05,0.528,0.831,0.0,0.141,0.9398833333333333,1.0,0.0429,0.65547,0.632
63,4JsDHMv5PVO8N07DbDq33r,2.58e-05,0.349,0.981,0.0,0.343,0.9462,0.0,0.141,0.80021,0.207
64,5rLi8B8qgk6qThwRnKHW2P,0.000362,0.436,0.893,0.0,0.103,0.9303333333333333,0.0,0.0556,0.620565,0.0794
65,003FTlCpBTM4eSqYSWPv4H,6.48e-05,0.553,0.717,0.128,0.0385,0.9023833333333333,1.0,0.0318,0.639735,0.318
66,6OyKBwLzq4h15XmxeWf5n4,0.0252,0.398,0.89,0.0,0.0472,0.9625333333333334,0.0,0.0473,0.475475,0.572
67,5BmagRD7Thki6O1zZwbxBy,0.000674,0.251,0.954,0.000132,0.0975,0.9520166666666666,1.0,0.0691,0.955295,0.264
68,41kg2RvdwBuIv0OPpvBS4v,0.138,0.646,0.962,0.0,0.471,0.9189666666666667,1.0,0.0536,0.82395,0.961
69,0gZp88SA5OcujHLDGkxtI3,8e-05,0.477,0.907,7.82e-05,0.149,0.9197666666666666,0.0,0.0899,0.406455,0.304
70,47No93LxERvV6MtOAmQzHS,0.00109,0.522,0.964,0.000389,0.0387,0.9559166666666666,0.0,0.095,0.8547199999999999,0.51
71,0DKNNR9iDjwfCEpMiFXMJq,0.127,0.597,0.931,0.0,0.0504,0.9234833333333333,0.0,0.0984,0.460015,0.534
72,3yZQk5PC52CCmT4ZaTIKvv,0.00155,0.572,0.912,1.2e-06,0.102,0.91875,1.0,0.0707,0.7803650000000001,0.606
