,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
71,1aTpzY2ggWHhPi8p2f56u1,0.995,0.436,0.00518,0.932,0.0788,0.39011666666666656,1.0,0.067,0.67643,0.275
72,0nE5LAhlotmOrADLNeU5n9,0.963,0.231,0.132,0.671,0.135,0.66205,1.0,0.0442,0.60619,0.0557
73,0mcgXc8P5GyGtP9aY7zir6,0.927,0.367,0.316,0.779,0.113,0.7585,0.0,0.0429,0.745445,0.242
74,5Wj90oTRAxvTUivep2HlUu,0.977,0.096,0.0325,0.852,0.0738,0.5837,1.0,0.0416,0.43925,0.035
75,3jLcwFns5S9OYQojN8XAkJ,0.89,0.154,0.00261,0.763,0.125,0.39554999999999996,1.0,0.0419,0.41774500000000003,0.0366
76,6aHZQ2a2ZgBDLZsx1usftw,0.984,0.339,0.0592,0.863,0.12,0.7058833333333334,0.0,0.0373,0.52954,0.198
77,4fDodwdZ1LBDL2I2WCnUMY,0.977,0.458,0.11,0.903,0.359,0.6294333333333333,0.0,0.0309,0.41715,0.481
78,2s7oaW721ExcKoyxzDWD1D,0.865,0.162,0.139,0.918,0.216,0.6551,1.0,0.0386,0.470045,0.0903
79,72jIJDADnBLJKXV2yxv5N0,0.894,0.352,0.235,0.675,0.396,0.7294166666666666,1.0,0.0398,0.5458,0.329
80,3UkKnjU33EiKspyDjNPTOO,0.99,0.376,0.18,0.879,0.097,0.6499333333333333,1.0,0.0329,0.660625,0.555
81,246ntJR3A2s7B5E40FTCLf,0.98,0.496,0.249,0.934,0.12,0.6978166666666666,1.0,0.0411,0.721195,0.719
82,0w4LgJ5G1Xz5jLS3HX8oyq,0.94,0.218,0.117,0.861,0.15,0.69025,1.0,0.0489,0.385045,0.0599
83,3sAYxq1986j3ydqLv6jwUJ,0.755,0.0,0.0842,0.889,0.262,0.6767166666666666,1.0,0.0,0.0,0.0
84,2dEbRirkEtImY7HdYxrgRS,0.851,0.0716,0.0408,0.901,0.0844,0.5286,1.0,0.0399,0.385235,0.0377
85,408VC5UfnAh3Uhl0RQpbkA,0.932,0.302,0.0355,0.304,0.043,0.5987666666666667,1.0,0.0363,0.57552,0.186
86,2TB6PQkgnw9rrFRK4VOOrC,0.985,0.411,0.0487,0.918,0.0944,0.5720000000000001,1.0,0.0383,0.6442950000000001,0.101
87,4Ivo07fh9EyPtPinrxXlC4,0.919,0.287,0.145,0.144,0.0987,0.67225,0.0,0.0406,0.508395,0.167
88,63cA2QfqtWZa0GGPZnYc0K,0.98,0.0999,0.0241,0.766,0.0623,0.5724833333333333,1.0,0.0432,0.44500500000000004,0.0396
89,5CfxpBCYwfB17MMgARumHl,0.901,0.0754,0.0102,0.106,0.0817,0.4051666666666667,1.0,0.0464,0.40662,0.0331
90,0AyNC0zlef2QbJ01Xfq8Wf,0.941,0.156,0.00709,0.799,0.0986,0.4307833333333334,0.0,0.0382,0.489625,0.041
91,2kWBaubfvDNKmrHjWMhllH,0.864,0.169,0.0974,0.632,0.087,0.6431,1.0,0.042,0.851895,0.0524
92,6JoMhlsYqtzwBCVZaEdO6j,0.972,0.201,0.0659,0.931,0.0551,0.5476166666666666,1.0,0.0521,0.45681499999999997,0.089
93,0g7AZiNDzDuEYOwV27qoXb,0.976,0.309,0.258,0.69,0.0924,0.74455,1.0,0.0459,0.37284,0.115
94,1dFVnX4mJTnWubAPE8S3OR,0.981,0.356,0.152,0.903,0.0807,0.6640833333333334,1.0,0.0406,0.662065,0.04
95,14rZjW3RioG7WesZhYESso,0.991,0.483,0.192,0.908,0.106,0.7437,0.0,0.0469,0.50424,0.0542
96,6vS8JCT9WqTFeAuu8smjRF,0.978,0.186,0.124,0.865,0.111,0.7454833333333333,1.0,0.0434,0.38951500000000006,0.248
97,1Lw8az0pvHNLIhOT2DWQ9W,0.935,0.184,0.109,0.945,0.129,0.6969166666666666,0.0,0.0413,0.5291899999999999,0.0374
98,0PiKaKQ6gtovR4DtVg8aNn,0.509,0.0992,0.0249,0.805,0.0831,0.6542666666666667,0.0,0.0427,0.41417000000000004,0.0364
99,17Jz3qHrV3d0aDcK3HWzyp,0.976,0.156,0.0978,0.893,0.0854,0.7279,1.0,0.0371,0.897235,0.0638
