,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
19,54eZmuggBFJbV7k248bTTt,0.686,0.654,0.506,0.0155,0.155,0.7136666666666667,0.0,0.0535,0.615895,0.831
20,4s6LhHAV5SEsOV0lC2tjvJ,0.352,0.552,0.608,0.0,0.0533,0.8369,0.0,0.0345,0.561835,0.637
21,6R9LiK1WhfnTvFsVfusdQl,0.326,0.628,0.423,0.0,0.16,0.8128166666666666,1.0,0.0365,0.50041,0.353
22,5fdhThPDe6jQQDqCyWrdAn,0.566,0.674,0.537,0.0,0.131,0.81715,0.0,0.0363,0.55289,0.809
23,6JWHNd8QMxTvojYkmZtKGI,0.282,0.539,0.758,1.05e-06,0.216,0.8959333333333334,1.0,0.0362,0.526505,0.665
24,2mRkUkyWk10HDw9Oa9llio,0.037,0.663,0.757,0.00857,0.169,0.9051333333333333,1.0,0.0306,0.50515,0.78
25,3lh3iiiJeiBXHSZw6u0kh6,0.367,0.608,0.524,0.00254,0.115,0.8289,1.0,0.0309,0.43101999999999996,0.797
26,4cmCWVR8RlLYyASMarxU0e,0.652,0.397,0.575,0.00261,0.12,0.8385166666666667,1.0,0.0443,0.38059,0.284
27,6sQv6XMvSp0PB0cuuS6Dfz,0.0828,0.477,0.797,0.0,0.185,0.9114,1.0,0.0365,0.444115,0.705
28,23Uv9xqLumDqEBNIdHhCcO,0.918,0.539,0.296,0.0056,0.127,0.8043333333333333,1.0,0.0253,0.42811,0.545
29,6hwvSseQYltJDb1d7JMbkj,0.928,0.514,0.0387,7.19e-05,0.103,0.6194166666666667,0.0,0.0373,0.733945,0.248
30,0hIYVHio9wHLYdBrqiHSsg,0.00832,0.643,0.821,9.75e-05,0.0838,0.8981666666666667,1.0,0.0375,0.66589,0.932
31,1k691v8ChLgDiuLLKnjyj6,0.67,0.547,0.277,0.0,0.091,0.8112166666666667,1.0,0.0429,0.7698699999999999,0.684
32,4LJIX18V7BHO9k44yn7vfk,0.85,0.509,0.31,0.000265,0.102,0.8161166666666667,1.0,0.0404,0.40263,0.229
33,3g3xDtGtU0asKw6iYCYiG5,0.818,0.383,0.208,3.36e-05,0.189,0.73275,1.0,0.03,0.423495,0.219
34,27876bQcDNkZhWqvF0zfFN,0.762,0.609,0.368,6.28e-06,0.335,0.7777000000000001,1.0,0.0294,0.451865,0.618
35,3D8dwH690MXQRhtIZTSS9c,0.852,0.406,0.188,0.0,0.105,0.7826833333333334,1.0,0.0324,0.603785,0.629
36,2C0RI3XZYEyne1ZQ4YBl5y,0.044,0.531,0.561,2.1e-06,0.5,0.8297,1.0,0.0275,0.691675,0.367
37,7sdNvO1i0MeKRseYnuebGN,0.49,0.583,0.323,6.06e-06,0.381,0.7565833333333334,1.0,0.0307,0.6979099999999999,0.69
38,3RkQ3UwOyPqpIiIvGVewuU,0.794,0.39,0.31,0.0,0.379,0.7575833333333333,1.0,0.0676,0.8875749999999999,0.584
39,1qRA5BS78u3gME0loMl9AA,0.406,0.653,0.519,0.0209,0.101,0.8306,1.0,0.0497,0.494415,0.822
