,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
43,3cn7PHrN7FdhOrH2wqPeKe,0.993,0.292,0.0747,0.894,0.106,0.49058333333333326,1.0,0.04,0.43957500000000005,0.409
44,7zVpXNJWZTx9VFGsASdvDb,0.989,0.321,0.0269,0.891,0.105,0.5335333333333334,1.0,0.0312,0.45087000000000005,0.193
45,3SV20Qhy0Ttd1f8fIZQiUT,0.993,0.43,0.00699,0.953,0.105,0.5400833333333334,1.0,0.0447,0.38365000000000005,0.19
46,73uDJDqIcF5QQWXZ19rH8z,0.984,0.402,0.0619,0.933,0.111,0.6100166666666667,1.0,0.0361,0.329375,0.14
47,3ZvBA6TQA4CTOZNOyxou90,0.98,0.31,0.0352,0.908,0.0978,0.5310166666666667,0.0,0.0336,0.7867149999999999,0.148
48,6eir7TDacjXjFscPxDFHC4,0.994,0.225,0.00332,0.945,0.0936,0.35168333333333335,1.0,0.0546,0.33994,0.394
49,49VzYsJHrITQOn28WBMztb,0.995,0.496,0.0317,0.954,0.105,0.5799333333333333,0.0,0.0479,0.36595500000000003,0.256
50,0eMa3P0kQJjYqguUgKFt4y,0.992,0.435,0.0405,0.905,0.0954,0.57475,1.0,0.0313,0.39075499999999996,0.129
51,7F6hlMdM7OrUw8C1W4pjAC,0.996,0.641,0.0114,0.964,0.106,0.5420833333333333,1.0,0.0458,0.404945,0.483
52,6axlKJ7OnW6zxM16Hxwbb0,0.994,0.642,0.0202,0.928,0.115,0.48791666666666667,1.0,0.0424,0.50985,0.174
53,15ErabbOFwo4gEknWytsAG,0.992,0.723,0.253,0.953,0.0956,0.5738833333333333,1.0,0.0562,0.43478,0.19
54,2oafUifmaR1uBS3o9o7uLO,0.987,0.345,0.0305,0.935,0.1,0.5971833333333334,0.0,0.0326,0.81306,0.137
55,5gbZe9oyXXQDMLXFGsR4YC,0.987,0.441,0.00957,0.884,0.0954,0.5526833333333334,1.0,0.0308,0.37701500000000004,0.373
